   1,    1, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_001\Image_001.png', cX=  37, cY= 225, Frame=   150
  43,   42, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_043\Image_042.png', cX=1895, cY= 818, Frame=   676
  35,   87, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_035\Image_087.png', cX=3531, cY= 513, Frame=   677
  36,   87, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_036\Image_087.png', cX=3699, cY= 745, Frame=   677
  38,   77, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_038\Image_077.png', cX=3290, cY=1757, Frame=   677
  40,   55, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_040\Image_055.png', cX=3436, cY= 968, Frame=   677
  41,   49, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_041\Image_049.png', cX=2237, cY=1342, Frame=   677
  43,   43, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_043\Image_043.png', cX=1934, cY= 818, Frame=   677
  35,   88, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_035\Image_088.png', cX=3570, cY= 512, Frame=   678
  36,   88, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_036\Image_088.png', cX=3739, cY= 745, Frame=   678
  38,   78, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_038\Image_078.png', cX=3322, cY=1758, Frame=   678
  40,   56, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_040\Image_056.png', cX=3482, cY= 965, Frame=   678
  41,   50, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_041\Image_050.png', cX=2272, cY=1341, Frame=   678
  43,   44, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_043\Image_044.png', cX=1974, cY= 817, Frame=   678
  35,   89, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_035\Image_089.png', cX=3609, cY= 510, Frame=   679
  36,   89, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_036\Image_089.png', cX=3777, cY= 742, Frame=   679
  38,   79, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_038\Image_079.png', cX=3355, cY=1758, Frame=   679
  40,   57, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_040\Image_057.png', cX=3527, cY= 960, Frame=   679
  41,   51, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_041\Image_051.png', cX=2308, cY=1341, Frame=   679
  43,   45, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_043\Image_045.png', cX=2012, cY= 817, Frame=   679
  44,    1, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_044\Image_001.png', cX= 446, cY= 472, Frame=   679
  35,   90, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_035\Image_090.png', cX=3648, cY= 509, Frame=   680
  36,   90, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_036\Image_090.png', cX=3816, cY= 740, Frame=   680
  38,   80, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_038\Image_080.png', cX=3389, cY=1758, Frame=   680
  40,   58, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_040\Image_058.png', cX=3571, cY= 953, Frame=   680
  41,   52, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_041\Image_052.png', cX=2346, cY=1341, Frame=   680
  43,   46, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_043\Image_046.png', cX=2052, cY= 816, Frame=   680
  44,    2, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_044\Image_002.png', cX= 503, cY= 470, Frame=   680
  35,   91, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_035\Image_091.png', cX=3688, cY= 507, Frame=   681
  36,   91, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_036\Image_091.png', cX=3855, cY= 739, Frame=   681
  38,   81, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_038\Image_081.png', cX=3419, cY=1756, Frame=   681
  40,   59, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_040\Image_059.png', cX=3616, cY= 941, Frame=   681
  41,   53, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_041\Image_053.png', cX=2383, cY=1341, Frame=   681
  43,   47, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_043\Image_047.png', cX=2093, cY= 817, Frame=   681
  44,    3, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_044\Image_003.png', cX= 561, cY= 468, Frame=   681
  45,    1, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_045\Image_001.png', cX= 232, cY=1744, Frame=   681
  35,   92, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_035\Image_092.png', cX=3728, cY= 507, Frame=   682
  36,   92, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_036\Image_092.png', cX=3898, cY= 742, Frame=   682
  38,   82, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_038\Image_082.png', cX=3454, cY=1757, Frame=   682
  41,   54, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_041\Image_054.png', cX=2418, cY=1340, Frame=   682
  43,   48, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_043\Image_048.png', cX=2133, cY= 817, Frame=   682
  44,    4, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_044\Image_004.png', cX= 618, cY= 467, Frame=   682
  45,    2, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_045\Image_002.png', cX= 297, cY=1740, Frame=   682
  35,   93, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_035\Image_093.png', cX=3767, cY= 507, Frame=   683
  36,   93, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_036\Image_093.png', cX=3944, cY= 748, Frame=   683
  38,   83, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_038\Image_083.png', cX=3486, cY=1757, Frame=   683
  41,   55, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_041\Image_055.png', cX=2455, cY=1340, Frame=   683
  43,   49, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_043\Image_049.png', cX=2173, cY= 816, Frame=   683
  44,    5, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_044\Image_005.png', cX= 674, cY= 465, Frame=   683
  45,    3, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_045\Image_003.png', cX= 363, cY=1735, Frame=   683
  35,   94, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_035\Image_094.png', cX=3808, cY= 506, Frame=   684
  36,   94, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_036\Image_094.png', cX=3987, cY= 749, Frame=   684
  38,   84, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_038\Image_084.png', cX=3518, cY=1758, Frame=   684
  40,   60, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_040\Image_060.png', cX=3762, cY= 919, Frame=   684
  41,   56, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_041\Image_056.png', cX=2490, cY=1339, Frame=   684
  43,   50, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_043\Image_050.png', cX=2213, cY= 815, Frame=   684
  44,    6, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_044\Image_006.png', cX= 729, cY= 464, Frame=   684
  45,    4, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_045\Image_004.png', cX= 430, cY=1731, Frame=   684
  35,   95, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_035\Image_095.png', cX=3848, cY= 505, Frame=   685
  36,   95, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_036\Image_095.png', cX=4029, cY= 752, Frame=   685
  38,   85, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_038\Image_085.png', cX=3550, cY=1758, Frame=   685
  40,   61, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_040\Image_061.png', cX=3810, cY= 911, Frame=   685
  41,   57, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_041\Image_057.png', cX=2524, cY=1340, Frame=   685
  43,   51, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_043\Image_051.png', cX=2251, cY= 814, Frame=   685
  44,    7, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_044\Image_007.png', cX= 784, cY= 462, Frame=   685
  45,    5, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_045\Image_005.png', cX= 497, cY=1729, Frame=   685
  35,   96, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_035\Image_096.png', cX=3888, cY= 506, Frame=   686
  36,   96, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_036\Image_096.png', cX=4072, cY= 757, Frame=   686
  38,   86, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_038\Image_086.png', cX=3584, cY=1759, Frame=   686
  40,   62, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_040\Image_062.png', cX=3854, cY= 910, Frame=   686
  41,   58, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_041\Image_058.png', cX=2558, cY=1341, Frame=   686
  43,   52, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_043\Image_052.png', cX=2291, cY= 813, Frame=   686
  44,    8, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_044\Image_008.png', cX= 838, cY= 460, Frame=   686
  45,    6, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_045\Image_006.png', cX= 565, cY=1728, Frame=   686
  35,   97, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_035\Image_097.png', cX=3929, cY= 507, Frame=   687
  38,   87, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_038\Image_087.png', cX=3617, cY=1758, Frame=   687
  40,   63, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_040\Image_063.png', cX=3897, cY= 904, Frame=   687
  41,   59, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_041\Image_059.png', cX=2592, cY=1339, Frame=   687
  43,   53, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_043\Image_053.png', cX=2329, cY= 812, Frame=   687
  44,    9, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_044\Image_009.png', cX= 893, cY= 459, Frame=   687
  45,    7, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_045\Image_007.png', cX= 632, cY=1729, Frame=   687
  35,   98, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_035\Image_098.png', cX=3970, cY= 508, Frame=   688
  38,   88, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_038\Image_088.png', cX=3651, cY=1759, Frame=   688
  40,   64, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_040\Image_064.png', cX=3943, cY= 899, Frame=   688
  41,   60, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_041\Image_060.png', cX=2627, cY=1339, Frame=   688
  43,   54, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_043\Image_054.png', cX=2369, cY= 812, Frame=   688
  44,   10, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_044\Image_010.png', cX= 947, cY= 457, Frame=   688
  45,    8, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_045\Image_008.png', cX= 698, cY=1731, Frame=   688
  46,    1, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_046\Image_001.png', cX= 234, cY=1500, Frame=   688
  35,   99, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_035\Image_099.png', cX=4011, cY= 509, Frame=   689
  38,   89, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_038\Image_089.png', cX=3684, cY=1758, Frame=   689
  40,   65, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_040\Image_065.png', cX=3994, cY= 897, Frame=   689
  41,   61, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_041\Image_061.png', cX=2662, cY=1339, Frame=   689
  43,   55, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_043\Image_055.png', cX=2407, cY= 812, Frame=   689
  44,   11, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_044\Image_011.png', cX=1001, cY= 457, Frame=   689
  45,    9, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_045\Image_009.png', cX= 763, cY=1734, Frame=   689
  46,    2, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_046\Image_002.png', cX= 288, cY=1498, Frame=   689
  35,  100, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_035\Image_100.png', cX=4053, cY= 511, Frame=   690
  38,   90, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_038\Image_090.png', cX=3718, cY=1758, Frame=   690
  40,   66, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_040\Image_066.png', cX=4047, cY= 901, Frame=   690
  41,   62, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_041\Image_062.png', cX=2697, cY=1338, Frame=   690
  43,   56, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_043\Image_056.png', cX=2445, cY= 813, Frame=   690
  44,   12, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_044\Image_012.png', cX=1056, cY= 455, Frame=   690
  45,   10, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_045\Image_010.png', cX= 826, cY=1737, Frame=   690
  46,    3, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_046\Image_003.png', cX= 341, cY=1496, Frame=   690
  35,  101, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_035\Image_101.png', cX=4092, cY= 510, Frame=   691
  38,   91, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_038\Image_091.png', cX=3751, cY=1758, Frame=   691
  41,   63, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_041\Image_063.png', cX=2733, cY=1339, Frame=   691
  43,   57, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_043\Image_057.png', cX=2484, cY= 812, Frame=   691
  44,   13, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_044\Image_013.png', cX=1110, cY= 454, Frame=   691
  45,   11, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_045\Image_011.png', cX= 889, cY=1741, Frame=   691
  46,    4, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_046\Image_004.png', cX= 397, cY=1495, Frame=   691
  38,   92, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_038\Image_092.png', cX=3784, cY=1758, Frame=   692
  41,   64, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_041\Image_064.png', cX=2768, cY=1339, Frame=   692
  43,   58, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_043\Image_058.png', cX=2522, cY= 812, Frame=   692
  44,   14, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_044\Image_014.png', cX=1164, cY= 453, Frame=   692
  45,   12, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_045\Image_012.png', cX= 950, cY=1744, Frame=   692
  46,    5, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_046\Image_005.png', cX= 450, cY=1493, Frame=   692
  38,   93, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_038\Image_093.png', cX=3817, cY=1758, Frame=   693
  41,   65, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_041\Image_065.png', cX=2803, cY=1338, Frame=   693
  43,   59, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_043\Image_059.png', cX=2559, cY= 812, Frame=   693
  44,   15, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_044\Image_015.png', cX=1217, cY= 452, Frame=   693
  45,   13, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_045\Image_013.png', cX=1010, cY=1746, Frame=   693
  46,    6, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_046\Image_006.png', cX= 503, cY=1492, Frame=   693
  38,   94, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_038\Image_094.png', cX=3850, cY=1757, Frame=   694
  41,   66, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_041\Image_066.png', cX=2839, cY=1337, Frame=   694
  43,   60, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_043\Image_060.png', cX=2595, cY= 811, Frame=   694
  44,   16, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_044\Image_016.png', cX=1270, cY= 451, Frame=   694
  45,   14, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_045\Image_014.png', cX=1070, cY=1749, Frame=   694
  46,    7, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_046\Image_007.png', cX= 557, cY=1492, Frame=   694
  47,    1, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_047\Image_001.png', cX= 215, cY=1431, Frame=   694
  38,   95, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_038\Image_095.png', cX=3883, cY=1756, Frame=   695
  41,   67, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_041\Image_067.png', cX=2873, cY=1337, Frame=   695
  43,   61, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_043\Image_061.png', cX=2632, cY= 811, Frame=   695
  44,   17, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_044\Image_017.png', cX=1323, cY= 450, Frame=   695
  45,   15, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_045\Image_015.png', cX=1127, cY=1751, Frame=   695
  46,    8, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_046\Image_008.png', cX= 608, cY=1492, Frame=   695
  47,    2, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_047\Image_002.png', cX= 261, cY=1429, Frame=   695
  38,   96, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_038\Image_096.png', cX=3915, cY=1756, Frame=   696
  41,   68, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_041\Image_068.png', cX=2907, cY=1337, Frame=   696
  43,   62, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_043\Image_062.png', cX=2671, cY= 810, Frame=   696
  44,   18, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_044\Image_018.png', cX=1376, cY= 450, Frame=   696
  45,   16, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_045\Image_016.png', cX=1186, cY=1753, Frame=   696
  46,    9, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_046\Image_009.png', cX= 662, cY=1493, Frame=   696
  47,    3, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_047\Image_003.png', cX= 307, cY=1429, Frame=   696
  38,   97, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_038\Image_097.png', cX=3947, cY=1756, Frame=   697
  41,   69, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_041\Image_069.png', cX=2941, cY=1337, Frame=   697
  43,   63, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_043\Image_063.png', cX=2708, cY= 809, Frame=   697
  44,   19, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_044\Image_019.png', cX=1428, cY= 449, Frame=   697
  45,   17, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_045\Image_017.png', cX=1244, cY=1755, Frame=   697
  46,   10, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_046\Image_010.png', cX= 713, cY=1493, Frame=   697
  47,    4, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_047\Image_004.png', cX= 353, cY=1428, Frame=   697
  38,   98, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_038\Image_098.png', cX=3979, cY=1755, Frame=   698
  41,   70, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_041\Image_070.png', cX=2974, cY=1337, Frame=   698
